Date,Week,Month,Quarter,Year,EMS,Wind,Temp_mean,H2O,Sunspots,Sud_Imp,Sud_Storm,Dst_mean,Dst_var,Dst_group,PC1,PC2
2011-11-12,46,11,4,2011,8,4,-9.9,1,157,No,No,-4,21,level_1,-1.9917383943554163,0.4003959047591359
2011-11-13,46,11,4,2011,8,3,-14.5,0,162,No,No,-5,11,level_1,-1.7845935842701006,-0.8858720046186992
2011-11-14,46,11,4,2011,12,2,-9.8,0,164,No,No,1,7,level_1,-3.599813967534437,0.2624143292010344
2011-11-15,46,11,4,2011,10,4,-7.8,0.3,141,No,No,-11,27,level_2,0.3489290229510188,1.5977315502824694
2011-11-16,46,11,4,2011,13,2,-9.5,0.3,125,No,No,-6,8,level_1,-1.577351674360493,-0.048188398014774564
2011-11-17,46,11,4,2011,9,2,-11.9,0.3,121,No,No,-7,9,level_1,-1.0222020512182355,-0.11281247992203687
2011-11-18,46,11,4,2011,8,2,-14.3,0.2,132,No,No,-7,12,level_1,-1.1156107239961846,-0.9537453988328395
2011-11-19,47,11,4,2011,7,3,-17.3,0,128,No,No,0,6,level_1,-3.126673385992065,-0.3105455532272272
2011-11-20,47,11,4,2011,7,2,-12.9,0,137,No,No,2,8,level_1,-3.9176516681868616,0.118393901472469
2011-11-21,47,11,4,2011,13,2,-9.7,1.6,127,No,No,-9,19,level_1,-0.4959303066989855,0.5920968397138802
2011-11-22,47,11,4,2011,7,3,-9.9,0,138,No,No,-8,23,level_1,-0.6653892427019188,0.9776979612208168
2011-11-23,47,11,4,2011,14,4,-6.4,0.8,142,No,No,-15,19,level_2,1.2757442743133465,-1.2360101828624837
2011-11-24,47,11,4,2011,7,3,-8,0,131,No,No,-9,15,level_1,-0.5485483438495612,-0.09444389776165554
2011-11-25,47,11,4,2011,6,3,-10.1,0,158,No,No,-12,25,level_2,0.5163598667159189,-2.25641978276091
2011-11-26,48,11,4,2011,5,2,-9.4,0.2,131,No,No,-4,12,level_1,-2.0012375742979094,-0.2498512827136543
2011-11-27,48,11,4,2011,15,5,-13.8,0,124,No,No,-11,20,level_1,0.13710784757361083,1.3496274320770532
2011-11-28,48,11,4,2011,8,2,-18.1,0,98,Yes,No,-9,28,level_1,-0.44448673194173777,-0.7616915112821216
2011-11-29,48,11,4,2011,9,1,-12.1,0,135,No,No,-14,27,level_2,1.0714381320065223,0.6941861602031865
2011-11-30,48,11,4,2011,11,2,-12.1,0.2,132,No,No,-24,31,level_2,4.263621589898836,2.7032937859448922
2011-12-01,48,12,4,2011,9,2,-10.9,0.4,129,No,No,-21,17,level_2,3.198425274925775,-1.0489499273047695
2011-12-02,48,12,4,2011,11,2,-14.8,0.2,127,No,No,-9,21,level_1,-0.6497434253340713,-1.1304292705738055
2011-12-03,49,12,4,2011,11,2,-16.8,0,154,No,No,-17,27,level_2,1.9133978355117855,-0.25577081099534965
2011-12-04,49,12,4,2011,7,1,-17.9,0,162,No,No,-12,20,level_2,0.3973070918209768,-0.0671665024826192
2011-12-05,49,12,4,2011,16,1,-17.8,0,151,No,No,-7,11,level_1,-1.1139656749470852,-0.7428438544804642
2011-12-06,49,12,4,2011,10,1,-15.6,0.8,151,No,No,-1,12,level_1,-2.9087151521774914,-0.95476477373802
2011-12-07,49,12,4,2011,9,1,-18.5,0,132,No,No,1,18,level_1,-3.5533572124017843,-1.377297114919679
2011-12-08,49,12,4,2011,13,1,-19,0,159,No,No,8,13,level_1,-5.494514197686509,0.2790492765698465
2011-12-09,49,12,4,2011,13,1,-8.1,3.7,114,No,No,2,17,level_1,-3.9333217724629677,-0.12364875518641949
2011-12-10,50,12,4,2011,6,2,-5.1,0,102,No,No,-13,25,level_2,0.6979565437570218,-0.21268981566604914
2011-12-11,50,12,4,2011,9,5,-9.8,0,93,No,No,-7,19,level_1,-1.0292134643601252,-0.7761816674783614
2011-12-12,50,12,4,2011,10,2,-13,0.8,76,No,No,-4,14,level_1,-1.9468326033753953,-0.5280540983270535
2011-12-13,50,12,4,2011,11,6,-13.1,1.4,81,No,No,-5,16,level_1,-1.7334829513666294,-0.8384415930524721
2011-12-14,50,12,4,2011,11,3,-14.8,2.5,78,No,No,-3,11,level_1,-2.3591815668128757,0.12241368404086722
2011-12-15,50,12,4,2011,5,3,-22.1,0,57,No,No,-4,10,level_1,-2.1195987041398294,-0.4919081527767479
2011-12-16,50,12,4,2011,15,1,-22.3,0,75,No,No,0,10,level_1,-3.328250490352702,-0.8214976551508824
2011-12-17,51,12,4,2011,6,2,-24.9,0,90,No,No,3,8,level_1,-4.0508807418318264,0.09520120631337653
2011-12-18,51,12,4,2011,9,2,-24.2,0,100,No,No,7,24,level_1,-5.275826871034637,-1.7769735057373426
2011-12-19,51,12,4,2011,15,1,-23.1,0,115,No,No,8,18,level_1,-5.482041208150326,0.2468002694527054
2011-12-20,51,12,4,2011,8,1,-14.1,2.7,108,No,No,0,15,level_1,-3.1424778717713817,0.03897464135353596
2011-12-21,51,12,4,2011,12,4,-12.9,2.8,109,No,No,-5,21,level_1,-1.8777127730228524,-0.017759558699529138
2011-12-22,51,12,4,2011,13,2,-10.3,4.6,103,No,No,-10,13,level_1,-0.26744553307948005,-0.5498833462812236
2011-12-23,51,12,4,2011,14,3,-11.6,2.1,103,No,No,-2,18,level_1,-2.5687176294112364,-1.2096425413074876
2011-12-24,52,12,4,2011,8,1,-11.6,1.6,84,No,No,1,11,level_1,-3.470608064543329,0.19794478258955556
2011-12-25,52,12,4,2011,9,3,-9.8,0.4,97,No,No,-1,11,level_1,-3.0301565726680213,-0.42034404281802284
2011-12-26,52,12,4,2011,17,2,-12.5,0,117,No,No,-1,8,level_1,-3.081019526837262,0.1306120399137283
2011-12-27,52,12,4,2011,8,2,-17.1,0,114,No,No,9,16,level_1,-5.990787775522422,-0.3682165834465929
2011-12-28,52,12,4,2011,20,1,-14.3,0,109,No,No,16,31,level_1,-8.232126107673892,-0.7514832050655477
2011-12-29,52,12,4,2011,12,3,-13.3,0.3,112,No,No,5,32,level_1,-4.9526469773950526,1.1586694760204628
2011-12-30,52,12,4,2011,12,1,-16.9,0,93,No,No,-3,37,level_1,-2.5898901544556296,0.8141596878050652
2011-12-31,53,12,4,2011,5,2,-13.4,0.6,93,No,No,-13,17,level_2,0.5446665522306022,-0.5379402829894016
2012-01-01,1,1,1,2012,3,2,-10.7,1.5,71,No,No,-5,12,level_1,-1.6857385111107523,-0.4034892777587916
2012-01-02,1,1,1,2012,13,2,-10.3,0.7,92,No,No,5,19,level_1,-4.754273404707078,-0.7968086150211219
2012-01-03,1,1,1,2012,6,2,-17.7,0,120,No,No,-22,28,level_2,3.543735067282346,-0.51506013327111555
2012-01-04,1,1,1,2012,14,1,-18.8,0.4,126,No,No,-9,17,level_1,-0.5770305450065254,-1.305784553071677
2012-01-05,1,1,1,2012,13,2,-21.2,0,109,No,No,2,21,level_1,-3.92044941382467,-0.8433159807838029
2012-01-06,1,1,1,2012,10,2,-19.4,0.3,113,No,No,2,15,level_1,-3.9399036526806457,1.0210423012809042
2012-01-07,1,1,1,2012,8,1,-20.2,0.2,113,No,No,-3,10,level_1,-2.3643306616271906,0.4697832909037733
2012-01-08,2,1,1,2012,6,1,-17.9,0.4,104,No,No,-3,12,level_1,-2.2635138361789933,-0.23972027040967692
2012-01-09,2,1,1,2012,9,1,-12.8,0.7,79,No,No,1,17,level_1,-3.6313452207805685,0.5834515723972871
2012-01-10,2,1,1,2012,10,2,-13.9,0,70,No,No,0,17,level_1,-3.183023343522084,0.4613710103217675
2012-01-11,2,1,1,2012,9,1,-7.7,4.7,63,No,No,1,11,level_1,-3.6811875340172366,-0.06582054771853113
2012-01-12,2,1,1,2012,10,3,-8.7,1.2,52,No,No,10,25,level_1,-6.254736066194749,-1.1062993572578355
2012-01-13,2,1,1,2012,7,3,-13.8,0.3,71,No,No,5,20,level_1,-4.866337292800442,1.0765745860998053
2012-01-14,2,1,1,2012,11,1,-17.6,0,118,No,No,1,8,level_1,-3.4850929467036167,-0.2772481554726366
2012-01-15,3,1,1,2012,19,1,-18.9,0,149,No,No,6,12,level_1,-5.003966773347316,-0.16676370967372037
2012-01-16,3,1,1,2012,18,1,-17.1,0.6,154,No,No,-2,35,level_1,-2.5923291733465095,2.5544438408746233
2012-01-17,3,1,1,2012,12,1,-18.9,1.2,141,No,No,-8,19,level_1,-0.8564470166696959,-1.0478282388216837
2012-01-18,3,1,1,2012,14,4,-23.2,1.4,126,No,No,-3,9,level_1,-2.2701630662758503,0.3465090298120312
2012-01-19,3,1,1,2012,15,3,-26.5,1.1,105,No,No,1,9,level_1,-3.5240795238858342,-0.6212969932557395
2012-01-20,3,1,1,2012,14,1,-27.5,0.4,102,No,No,2,17,level_1,-4.037518869014055,-0.24984233408378234
2012-01-21,3,1,1,2012,7,1,-26.9,0.6,112,No,No,2,26,level_1,-3.75428426586278,-2.137041010605073
2012-01-22,4,1,1,2012,11,1,-20.6,2.4,109,No,Yes,-7,127,level_3,-1.0622096449310348,9.706774489358049
2012-01-23,4,1,1,2012,11,4,-18.6,1.1,113,No,No,-47,46,level_3,10.9601227035143,-4.852945823714049
2012-01-24,4,1,1,2012,12,2,-20.9,0.2,86,No,Yes,-28,53,level_2,5.12269558577271,-0.3048710053469265
2012-01-25,4,1,1,2012,8,1,-20.7,0.8,76,No,No,-41,54,level_3,9.462812886825294,2.1029990358458646
2012-01-26,4,1,1,2012,12,3,-24.1,0.3,49,No,No,-31,16,level_2,6.035119509726567,0.5382241501375412
2012-01-27,4,1,1,2012,8,2,-26.6,0,65,No,No,-23,16,level_2,3.613275601368213,-1.243538166165153
2012-01-28,4,1,1,2012,9,2,-31.7,0,45,No,No,-13,24,level_2,0.488255141590104,0.6100115585339685
2012-01-29,5,1,1,2012,8,2,-33.1,0,57,No,No,-16,14,level_2,1.4089060252614716,-0.6456152946768599
2012-01-30,5,1,1,2012,10,1,-33.1,0,62,No,No,-9,17,level_1,-0.488138001098006,0.5148104942089072
2012-01-31,5,1,1,2012,13,1,-29.4,0.2,75,No,No,-5,26,level_1,-1.723956125758445,-1.3755125973994133
2012-02-01,5,2,1,2012,3,1,-30.8,0,89,No,No,-3,41,level_2,-2.0568611105457606,-1.0076854782167417
2012-02-02,5,2,1,2012,11,2,-28.4,0.3,59,No,No,-3,30,level_1,-2.267788372444776,0.3548566412309896
2012-02-03,5,2,1,2012,10,1,-17.6,1,35,No,No,-6,20,level_1,-1.322490459906552,0.5260381489645768
2012-02-04,5,2,1,2012,7,1,-20.8,0,38,No,No,-13,32,level_2,0.7676149659226358,1.359977058821391
2012-02-05,6,2,1,2012,10,4,-16.9,1.4,29,No,No,-13,17,level_1,0.8823984883494972,-0.6010372677818462
2012-02-06,6,2,1,2012,15,6,-16.6,1.2,42,No,No,-9,21,level_2,-0.5333514316682133,1.3875629628146422
2012-02-07,6,2,1,2012,15,3,-13.1,2.4,32,No,No,-18,15,level_2,2.157957992786546,0.46028929454676804
2012-02-08,6,2,1,2012,12,5,-10.5,4.9,13,No,No,-19,13,level_2,2.5942653901076627,-0.7551857002748726
2012-02-09,6,2,1,2012,9,8,-12.7,1.5,29,No,No,-8,14,level_1,-0.7918507972703495,-0.28918737904643077
2012-02-10,6,2,1,2012,20,3,-14.7,0.4,46,No,No,-6,11,level_1,-1.4160374672842013,-0.04586211813149812
2012-02-11,6,2,1,2012,5,2,-16,0,46,No,No,-4,10,level_1,-1.9286411129509886,-0.49495942796508163
2012-02-12,7,2,1,2012,9,5,-17.1,0.7,49,No,No,1,16,level_1,-3.632835255228348,0.45430518827082844
2012-02-13,7,2,1,2012,8,4,-21,0,65,No,No,-10,37,level_2,-0.08442247856261552,1.568948810508562
2012-02-14,7,2,1,2012,8,2,-16.3,1.7,58,No,No,-19,32,level_2,2.317227630000606,2.155848964854453
2012-02-15,7,2,1,2012,11,3,-11,4,54,No,No,-55,36,level_3,13.569610664371819,1.866472474590263
2012-02-16,7,2,1,2012,14,4,-11.9,1.5,48,No,No,-24,35,level_2,3.8835450665621942,-2.3625855289740456
2012-02-17,7,2,1,2012,15,2,-17.9,0,49,No,No,-9,20,level_2,-0.6785372917686059,-1.3790019908756752
2012-02-18,7,2,1,2012,10,1,-17.2,0,55,No,No,-1,22,level_1,-3.0083410705672113,-0.6463043501584547
2012-02-19,8,2,1,2012,8,1,-19.4,0,70,No,No,-39,42,level_3,8.426018796163557,-3.018001426116926
2012-02-20,8,2,1,2012,12,2,-17.1,0,64,No,No,-30,20,level_2,5.700110303777903,0.7737099837196219
2012-02-21,8,2,1,2012,9,3,-17,0,59,No,No,-21,25,level_2,2.989849454327477,-2.1670893702825094
2012-02-22,8,2,1,2012,13,2,-16.4,0,44,No,No,-10,22,level_2,-0.22120437245913496,0.5717160035064837
2012-02-23,8,2,1,2012,7,3,-11.5,0.6,55,No,No,-9,11,level_1,-0.6368194397174272,-0.4886193535443965
2012-02-24,8,2,1,2012,11,3,-10.5,0.4,58,No,No,-5,12,level_1,-1.6857881676194861,-0.6870235394658669
2012-02-25,8,2,1,2012,18,2,-13.6,0,48,No,No,-2,15,level_1,-2.600734801871802,0.48234332948880604
2012-02-26,9,2,1,2012,4,1,-14.7,0,48,No,Yes,-5,25,level_1,-1.7157690705826851,-1.0398776115683612
2012-02-27,9,2,1,2012,11,2,-13.4,0,44,No,No,-13,69,level_3,0.6981987435694736,5.052116855985275
2012-02-28,9,2,1,2012,17,3,-9.3,0.7,39,No,No,-28,18,level_2,5.268217694602928,-0.58514720961692
2012-02-29,9,2,1,2012,8,3,-13.8,0.2,20,No,No,-17,25,level_2,1.7764668862589565,-1.5512048662350229
2012-03-01,9,3,1,2012,13,2,-15.3,0,24,No,No,-18,50,level_2,2.27209398237392,3.0637454598606215
2012-03-02,9,3,1,2012,12,2,-15.3,0,27,No,No,-30,36,level_3,5.754331502982625,-2.4188066339800405
2012-03-03,9,3,1,2012,5,2,-15.2,0,63,No,No,-29,22,level_2,5.319517721632663,-0.8106068610746924
2012-03-04,10,3,1,2012,7,2,-12.6,0,86,No,No,-31,34,level_2,5.977349875576976,-1.2263068950493
2012-03-05,10,3,1,2012,7,2,-9.8,1.1,108,No,No,-28,25,level_2,5.2257227154866674,-0.19837157928457128
2012-03-06,10,3,1,2012,8,4,-11.2,0,115,No,No,-23,31,level_2,3.5851835065908584,-1.945225571065825
2012-03-07,10,3,1,2012,6,5,-16.8,0,106,No,Yes,-60,78,level_3,15.299567751111498,3.8845766401751045
2012-03-08,10,3,1,2012,7,2,-15.7,0,97,No,Yes,-31,75,level_3,5.873235129899193,0.030963273150907522
2012-03-09,10,3,1,2012,8,2,-14.5,0,110,No,No,-98,118,level_4,26.81573562201061,4.335132056514232
2012-03-10,10,3,1,2012,12,3,-14.8,0,104,No,No,-69,26,level_3,17.544783388955878,-2.0166904405626425
2012-03-11,11,3,1,2012,11,2,-13.4,0,116,No,No,-41,47,level_3,8.868829035871753,-2.8011581787762383
2012-03-12,11,3,1,2012,20,2,-11.6,0,116,No,Yes,-38,60,level_3,8.153307717768405,3.0652658520199694
2012-03-13,11,3,1,2012,11,2,-9.3,0,96,No,No,-41,22,level_3,9.113463297973695,-1.0812114158659163
2012-03-14,11,3,1,2012,11,2,-5.8,0,85,No,No,-37,16,level_2,8.019047710848355,0.04539177810899436
2012-03-15,11,3,1,2012,13,1,-4,0,88,No,Yes,-46,71,level_3,10.546379096814116,3.9763644534112803
2012-03-16,11,3,1,2012,7,6,-5.2,0,85,No,No,-50,24,level_3,11.719732767255422,-0.8281358982428607
2012-03-17,11,3,1,2012,18,5,-9.7,0,88,No,No,-43,41,level_3,9.455456411570863,-2.2429502117703684
2012-03-18,12,3,1,2012,16,3,-9.9,0,62,No,No,-40,21,level_3,8.875504674927184,-1.0988290639350518
2012-03-19,12,3,1,2012,20,3,-7.9,0,74,No,No,-32,22,level_2,6.536723723740299,0.4045141977755693
2012-03-20,12,3,1,2012,6,4,-5.2,0,86,No,No,-24,15,level_2,3.822289382980053,-0.5438153070207775
2012-03-21,12,3,1,2012,17,4,-2.9,0,77,No,No,-17,15,level_2,1.721871506717459,-0.3603718791046796
2012-03-22,12,3,1,2012,9,2,-2,0.7,70,No,No,-12,43,level_2,0.16228979580995995,-0.9195926872602782
2012-03-23,12,3,1,2012,19,3,-2.3,1.5,71,No,No,-15,36,level_2,1.373714218135358,-2.6304503343666266
2012-03-24,12,3,1,2012,15,3,2,0,94,No,No,-13,30,level_2,0.7579884340926322,1.5381478302321254
2012-03-25,13,3,1,2012,4,3,2.1,0,89,No,No,-11,14,level_1,0.08852496643838811,0.16271778120662922
2012-03-26,13,3,1,2012,20,1,4.1,0,88,No,No,-3,14,level_1,-2.239531686090636,-1.010583737336522
2012-03-27,13,3,1,2012,12,2,3.8,0,84,No,No,-21,57,level_3,3.1143406025896057,4.773181068163579
2012-03-28,13,3,1,2012,7,5,0.6,2.4,88,No,No,-44,50,level_3,9.996412982269325,-3.1033843312827445
2012-03-29,13,3,1,2012,9,7,-2.9,0,106,No,No,-14,15,level_1,1.0173126323743233,-0.41815431007669807
2012-03-30,13,3,1,2012,15,4,-1.6,0,94,No,No,-8,21,level_1,-0.8447390975633468,-0.9896410766386343
2012-03-31,13,3,1,2012,9,2,-1.2,0.3,89,No,No,0,12,level_1,-3.126572880220987,-0.4735858000635756
2012-04-01,14,4,2,2012,15,2,0.2,0,65,No,No,-12,34,level_2,0.4387466223747115,3.0927256112453883
2012-04-02,14,4,2,2012,6,5,0.1,0,79,No,No,-28,31,level_2,5.276822112497771,1.2718680023582276
2012-04-03,14,4,2,2012,13,3,1.6,0,72,No,No,-21,20,level_2,3.0878690096780006,-1.2533133860375973
2012-04-04,14,4,2,2012,9,6,3,0,64,No,No,-9,25,level_2,-0.6513338733313694,-0.0988354375745491
2012-04-05,14,4,2,2012,20,3,5,0,53,No,No,-38,44,level_3,8.41500866053211,-1.1713223439361509
2012-04-06,14,4,2,2012,10,2,5.9,0,53,No,No,-10,18,level_1,-0.3382248890579286,-1.1078812084298286
2012-04-07,14,4,2,2012,7,5,2.1,0.4,30,No,No,-23,31,level_2,3.845638028275521,0.08020849657430687
2012-04-08,15,4,2,2012,9,4,5.9,0,25,No,No,-14,10,level_1,0.8954744992708322,-0.476359268645757
2012-04-09,15,4,2,2012,9,6,2.3,0,14,No,No,-6,7,level_1,-1.43526300750602,-0.4476458805162832
2012-04-10,15,4,2,2012,13,6,1.2,0,16,No,No,-7,13,level_1,-1.1305511865136655,-0.697018267934951
2012-04-11,15,4,2,2012,9,4,7.3,3.9,30,No,No,2,21,level_1,-3.7904293318621844,1.4905586466924963
2012-04-12,15,4,2,2012,8,5,6.1,0,58,No,No,-11,53,level_2,0.12975262331578596,3.692885391007997
2012-04-13,15,4,2,2012,11,5,3,0,54,No,No,-36,39,level_3,7.559389881654796,-3.028140490183426
2012-04-14,15,4,2,2012,10,5,2.4,0,51,No,No,-22,9,level_2,3.3522889980129067,-0.3308660411735016
2012-04-15,16,4,2,2012,3,4,5.5,0,90,No,No,-10,14,level_1,-0.36962923362086797,0.1167530505752282
2012-04-16,16,4,2,2012,17,3,8.9,0.4,61,No,No,-8,13,level_1,-0.8826492412899102,0.2509780524055623
2012-04-17,16,4,2,2012,10,3,9.4,3.7,79,No,No,-12,30,level_2,0.48020169900490317,2.14316291956091
2012-04-18,16,4,2,2012,13,6,4.9,7.9,112,No,No,-19,20,level_2,2.664181161111063,-0.10731995387712517
2012-04-19,16,4,2,2012,9,5,1,4.4,148,No,No,-10,13,level_1,-0.07815193475643248,0.24439367701644843
2012-04-20,16,4,2,2012,16,4,0.7,0,168,No,No,-13,22,level_2,0.6270115495566981,0.4972862502697462
2012-04-21,16,4,2,2012,12,4,2.9,0,162,No,No,-5,37,level_2,-1.8014764877854874,1.3786252978575002
2012-04-22,17,4,2,2012,9,3,0.8,23.8,146,No,No,-26,20,level_2,4.656301677388796,-1.3239308206899278
2012-04-23,17,4,2,2012,10,8,-0.3,13.6,138,No,Yes,-16,124,level_4,1.063559927776408,5.24457155606971
2012-04-24,17,4,2,2012,12,10,1.6,0,134,No,No,-75,65,level_4,19.338640545001915,-5.933722713098997
