Date,Month,Year,EMS,Wind,Temp_mean,H2O,Sunspots,Sud_Imp,Sud_Storm,Dst_mean,Dst_var,Dst_group,PC1,PC2
2010-11-17,11,2010,16,3,0.6,0,56,No,No,-10,10,level_1,-0.08116377766870429,0.10844322995067014
2010-11-18,11,2010,5,1,-1.8,0,46,No,No,-7,12,level_1,1.1216613680176653,-0.17210883761686566
2010-11-19,11,2010,11,3,-2.9,2.4,42,No,No,-7,23,level_1,1.1039431855567083,2.239148622622103
2010-11-20,11,2010,12,5,-9,0,32,No,No,0,14,level_1,3.2383733565507677,-0.9473113849764552
2010-11-21,11,2010,4,3,-9.4,0,27,No,No,-8,14,level_1,0.6541174967941279,-0.5501583138302683
2010-11-22,11,2010,15,3,-8.7,0,24,No,No,-9,15,level_1,0.3428821403857192,0.23251756315713762
2010-11-23,11,2010,2,4,-12.9,2.6,26,No,No,-12,15,level_1,-0.8357332845030881,-0.8921687150265534
2010-11-24,11,2010,13,4,-14,0,13,No,No,-12,18,level_1,-0.817652516325808,-0.631954815201758
2010-11-25,11,2010,9,2,-11.5,0,24,No,No,-11,6,level_1,-0.29210532082453866,0.04164666225738734
2010-11-26,11,2010,7,3,-11.1,0.5,14,No,No,-7,7,level_1,0.9595499287787403,0.11246875279063241
2010-11-27,11,2010,12,3,-18.9,0.2,13,No,No,0,28,level_1,3.1327161113606645,0.3723204175661662
2010-11-28,11,2010,7,3,-20.3,0.2,27,No,No,-7,29,level_1,1.0395174581140416,-2.501067170178096
2010-11-29,11,2010,13,1,-13.1,1.1,29,No,No,-13,19,level_2,-1.102894183030782,1.606580367767933
2010-11-30,11,2010,4,2,-14.5,2.8,24,No,No,-6,21,level_1,1.210823796452932,-0.2557239762053704
2010-12-01,12,2010,11,2,-12.2,1,32,No,No,-5,20,level_1,1.6851926551309766,1.3828925146239937
2010-12-02,12,2010,16,3,-14.5,0.4,36,No,No,-7,19,level_1,1.0725732658452778,1.6902323128707222
2010-12-03,12,2010,8,4,-4.7,1.9,41,No,No,1,10,level_1,3.537400938249197,0.6219095049534826
2010-12-04,12,2010,6,4,-10.1,3.4,53,No,No,1,20,level_1,3.600049247040432,-0.2731417082172734
2010-12-05,12,2010,9,5,-19,0,44,No,No,0,18,level_1,3.11685233744728,1.7769393891860772
2010-12-06,12,2010,13,1,-14.9,0,29,No,No,2,15,level_1,3.9679941834070545,0.43290430414887937
2010-12-07,12,2010,13,1,-8.7,2.9,31,No,No,-1,24,level_1,2.8702714909584355,-1.152875692097115
2010-12-08,12,2010,8,3,-9.1,0.3,31,No,No,-9,15,level_1,0.3332748074586613,0.016087181076121324
2010-12-09,12,2010,4,4,-12.4,1.5,29,No,No,-7,15,level_1,0.8992017993397755,0.915520569478427
2010-12-10,12,2010,8,7,-22.8,0.4,36,No,No,-2,9,level_1,2.413356681991572,-0.6225950771110733
2010-12-11,12,2010,3,3,-31.9,0,27,No,No,-1,10,level_1,2.974003103753631,0.6771337890873725
2010-12-12,12,2010,7,2,-31.7,0,27,No,No,4,17,level_1,4.551423913258601,-1.0167399140450337
2010-12-13,12,2010,9,1,-32.6,0,47,No,No,-8,12,level_1,0.5819920313998798,0.29458592020549057
2010-12-14,12,2010,7,3,-30.1,0.2,27,No,No,-12,20,level_2,-0.6128163524492276,-1.1404793269891336
2010-12-15,12,2010,7,1,-19.4,2.6,14,No,No,-17,15,level_2,-2.3311251930846204,0.24602011587076653
2010-12-16,12,2010,9,1,-10.2,3.6,24,No,No,-14,11,level_1,-1.3715553617945504,-0.013626371531357609
2010-12-17,12,2010,9,2,-8.6,1.7,12,No,No,-9,14,level_1,0.19565146102210604,-0.09249326937947114
2010-12-18,12,2010,3,1,-9.8,0,0,No,No,-10,12,level_1,0.10985431124399372,-0.2664994502221549
2010-12-19,12,2010,7,2,-12.5,0.8,0,No,No,-8,18,level_1,0.6321026877091535,0.9941392681056859
2010-12-20,12,2010,6,3,-16.7,0.2,0,No,No,-17,45,level_2,-2.595686449918705,-2.79555507550793
2010-12-21,12,2010,12,3,-23.9,0.9,0,No,No,-16,11,level_2,-1.8972903580733975,0.6069419746331608
2010-12-22,12,2010,6,5,-32.5,0,17,No,No,-7,10,level_1,0.7806474381738172,0.8539072248213246
2010-12-23,12,2010,6,2,-32.9,0,17,No,No,-3,14,level_1,2.18237353645181,0.610531339468829
2010-12-24,12,2010,6,1,-28.1,0,14,No,No,-6,10,level_1,1.1210880458285493,-0.1526242959910368
2010-12-25,12,2010,7,2,-16.2,0,25,No,No,-2,19,level_1,2.648662397615369,-0.021955443571341944
2010-12-26,12,2010,8,3,-14.5,1.8,34,No,No,-7,10,level_1,0.7825621556639138,-0.30970745499113017
2010-12-27,12,2010,6,4,-19.3,0.5,17,No,No,-7,14,level_1,1.0433105726554577,-0.8947523231404034
2010-12-28,12,2010,12,2,-21.3,1,22,No,No,-12,54,level_2,-0.6051218104063453,-4.459393913477846
2010-12-29,12,2010,6,4,-22.2,0.4,19,No,No,-25,13,level_2,-4.832265523815544,0.6794026393613082
2010-12-30,12,2010,6,3,-28.4,0,14,No,No,-12,12,level_1,-0.5055526558650624,0.510492063933877
2010-12-31,12,2010,11,1,-27.1,0,42,No,No,-17,17,level_2,-2.378892202006984,-0.6526686117186152
2011-01-01,1,2011,9,1,-26.4,0,48,No,No,-8,12,level_1,0.710669594041223,-0.05374211806127671
2011-01-02,1,2011,3,1,-27.1,0,48,No,No,1,11,level_1,3.6855220627254037,-0.37991598344962374
2011-01-03,1,2011,5,2,-25.3,0,47,No,No,0,17,level_1,3.2772830534770616,-0.13307952416037727
2011-01-04,1,2011,8,3,-25.3,0.4,48,No,No,-2,14,level_1,2.4238539074063485,-0.45467048032773005
2011-01-05,1,2011,6,3,-23.2,0.2,36,No,No,-1,12,level_1,2.991754123616043,0.25241328987204154
2011-01-06,1,2011,9,1,-26.8,0,28,No,No,2,42,level_1,3.84279291176679,1.322550516503731
2011-01-07,1,2011,6,1,-24.3,1.5,35,No,No,-26,28,level_2,-5.19491227855267,2.330925895140526
2011-01-08,1,2011,12,1,-16.3,1,25,No,No,-13,18,level_1,-0.8256080132285133,0.3216957973051915
2011-01-09,1,2011,5,2,-18.7,0,32,No,No,-12,9,level_1,-0.5023518961832046,-0.025889878728640316
2011-01-10,1,2011,9,1,-15.7,2.1,26,No,No,-11,13,level_1,-0.18312632296093528,-0.06954744781072657
2011-01-11,1,2011,17,3,-16.7,1.9,25,No,No,-12,17,level_1,-0.7755550149916487,-0.6511293827459128
2011-01-12,1,2011,12,1,-17.6,1.3,22,No,No,-4,18,level_1,1.8635000140100566,-0.3864957476768459
2011-01-13,1,2011,9,4,-18.4,1,13,No,No,-11,25,level_2,-0.18344819788033667,-1.7292958316210285
2011-01-14,1,2011,6,3,-23,0,0,No,No,-15,22,level_2,-1.6099852120746596,0.8856482843582429
2011-01-15,1,2011,5,3,-16.2,2.8,12,No,No,-8,23,level_1,0.6878322689789674,1.197333705767902
2011-01-16,1,2011,5,2,-16.8,1.5,20,No,No,-2,30,level_1,2.764797191744479,0.26418708046730444
2011-01-17,1,2011,7,1,-18.9,0.3,28,No,No,-4,15,level_1,2.0965949608641967,-0.13890006736435256
2011-01-18,1,2011,5,2,-24.2,0,32,No,No,3,28,level_1,4.343304896538043,1.5730869938134502
2011-01-19,1,2011,12,1,-25.8,0,26,No,No,-6,18,level_1,1.359158517013673,-1.6580379957508968
2011-01-20,1,2011,9,1,-26,0,29,No,No,-6,17,level_1,1.3822144806855128,0.7086778344421952
2011-01-21,1,2011,8,1,-24.6,0.6,33,No,No,-3,9,level_1,2.124113538415869,-0.17392944801952742
2011-01-22,1,2011,6,1,-23.7,0.4,32,No,No,-2,13,level_1,2.7184927033426463,-0.0803401764074107
2011-01-23,1,2011,10,1,-27.4,0,33,No,No,-1,11,level_1,2.830837921711093,0.1406175219723299
2011-01-24,1,2011,8,1,-27.5,0,29,No,No,2,28,level_1,4.063128090744979,-1.3327973051892075
2011-01-25,1,2011,14,1,-26.7,0.2,28,No,No,-7,9,level_1,1.0947206722441734,0.6358317552872697
2011-01-26,1,2011,11,1,-24.2,0.9,25,No,No,-2,15,level_1,2.5699374398620036,0.5521768891450108
2011-01-27,1,2011,2,1,-21.1,0.9,20,No,No,-4,9,level_1,1.8035291784158853,0.18582579917628889
2011-01-28,1,2011,12,2,-21.6,0,13,No,No,1,13,level_1,3.5426328289163913,0.22696788271569918
2011-01-29,1,2011,13,3,-18.5,0,15,No,No,1,18,level_1,3.6076533944696254,-0.09085979330101962
2011-01-30,1,2011,6,4,-16.5,0,19,No,No,1,14,level_1,3.605530673548165,0.8904836840012839
2011-01-31,1,2011,11,5,-16,0,20,No,No,16,34,level_1,8.291990081742153,1.6512917091901769
2011-02-01,2,2011,7,2,-11.6,0,24,No,No,-7,33,level_2,0.8170509123784857,-2.4556993418616533
2011-02-02,2,2011,15,1,-11.6,0,21,No,No,-12,20,level_2,-0.6421392561256675,-0.5279040020102567
2011-02-03,2,2011,12,2,-10.3,0.7,29,No,No,-10,12,level_1,0.14032471837418575,0.8796395466703445
2011-02-04,2,2011,10,3,-11,0.5,36,No,No,-8,79,level_3,0.9092244765138099,-2.7159054821093727
2011-02-05,2,2011,5,4,-8.3,1.3,26,No,No,-41,26,level_3,-9.934618027643054,2.0877395054671783
2011-02-06,2,2011,7,2,-12.8,0,18,No,No,-33,8,level_2,-7.311952805206229,0.0034804306649601213
2011-02-07,2,2011,10,2,-11,1,15,No,No,-23,13,level_2,-4.402446403503238,0.4793905467718371
2011-02-08,2,2011,8,2,-14,0,64,No,No,-15,15,level_2,-1.46562370879884,1.0245893233907184
2011-02-09,2,2011,9,2,-16.5,0,51,No,No,-14,8,level_1,-1.2589288713905349,-0.4285834660361349
2011-02-10,2,2011,4,2,-17.8,0,34,No,No,-9,17,level_1,0.4289972653802096,-1.0473366860303932
2011-02-11,2,2011,6,2,-17.7,0.5,57,No,No,-7,15,level_1,1.0287822603374974,0.5701684458079908
2011-02-12,2,2011,7,3,-18.4,0,60,No,No,-9,13,level_1,0.22256380336030623,0.643349215728733
2011-02-13,2,2011,13,4,-17.9,0,78,No,No,1,13,level_1,3.5616798238902563,1.1756291512809276
2011-02-14,2,2011,12,3,-16.9,0,87,No,Yes,2,75,level_2,4.062431572609236,0.045728575941957894
2011-02-15,2,2011,4,2,-14.7,0.5,83,No,No,-26,13,level_2,-5.040807956709343,0.6157509234007879
2011-02-16,2,2011,16,1,-13.4,0,78,No,No,-15,12,level_1,-1.6084973216323823,0.7802552135044456
2011-02-17,2,2011,3,2,-11.2,0,65,No,No,-5,18,level_1,1.477650323257174,1.4055648152206832
2011-02-18,2,2011,7,2,-6.3,0,85,No,Yes,-5,83,level_2,1.4003313490927556,-5.666301554104834
2011-02-19,2,2011,3,1,-6.1,0,82,No,No,-23,13,level_2,-4.335809501707638,0.2622789003127458
2011-02-20,2,2011,7,2,-8.1,0,69,No,No,-18,24,level_2,-2.5857032576086754,0.5691896928885747
2011-02-21,2,2011,13,1,-9,2.5,47,No,No,-14,20,level_2,-1.5301409035862257,-0.7321578516591873
2011-02-22,2,2011,5,5,-11.9,0,38,No,No,-9,19,level_1,0.4091448149690773,1.2061094200584765
2011-02-23,2,2011,3,1,-15,0,31,No,No,-7,10,level_1,0.9240718312761775,-0.5199223804983626
2011-02-24,2,2011,16,2,-18.7,0,24,No,No,0,11,level_1,3.233585578177969,-0.11013445301424843
2011-02-25,2,2011,7,2,-16.3,0,13,No,No,1,19,level_1,3.509493355868777,-0.7546847670928691
2011-02-26,2,2011,6,4,-19.7,0,42,No,No,-4,15,level_1,1.9943613192457732,-1.271815811310872
2011-02-27,2,2011,11,2,-15.9,0,44,No,No,0,6,level_1,3.270800284462631,0.017997627264003446
2011-02-28,2,2011,7,1,-13.8,0,51,No,No,8,14,level_1,5.743487994267446,1.1014300683850815
2011-03-01,3,2011,6,2,-10.7,0,62,No,No,-22,108,level_3,-4.1668459232325645,-10.607029920227951
2011-03-02,3,2011,14,3,-5.2,0.6,56,No,No,-35,34,level_3,-7.959289933964681,1.2479384825994115
2011-03-03,3,2011,15,2,-8.3,0,73,No,No,-20,14,level_2,-3.2983955889990253,-0.33342623100188934
2011-03-04,3,2011,5,2,-8.2,1.5,99,No,No,-20,13,level_2,-3.2892163307767457,-1.1089802936583752
2011-03-05,3,2011,8,4,-9.6,0,116,No,No,-15,16,level_2,-1.700946829695941,1.5336067578409305
2011-03-06,3,2011,5,2,-11.6,0,130,No,No,-4,12,level_1,1.879145926153256,-0.40495750583448376
2011-03-07,3,2011,6,2,-10.2,0,138,No,No,-11,26,level_2,-0.18490866222992797,-2.0516786041581034
2011-03-08,3,2011,12,2,-6.1,0,141,No,No,-19,11,level_2,-2.8974376104236454,0.8700426634155094
2011-03-09,3,2011,14,2,-3.2,0,113,No,No,-9,14,level_1,0.16232550909978105,1.0618036398067714
2011-03-10,3,2011,3,3,-5.1,0,83,No,No,-33,51,level_3,-7.618016478592286,-4.12851638283166
2011-03-11,3,2011,10,4,-6,1.8,83,No,No,-61,41,level_3,-16.375869071975238,2.1491548641393514
2011-03-12,3,2011,5,5,-8.2,2.5,83,No,No,-36,38,level_3,-8.341226709253721,2.9839277125172416
2011-03-13,3,2011,11,6,-8.5,0,93,No,No,-16,18,level_2,-1.9840410388515364,0.469758637228804
2011-03-14,3,2011,12,5,-5.3,0,61,No,No,-12,10,level_1,-0.7573641882388809,0.9202807960087598
2011-03-15,3,2011,7,2,-6,0,48,No,No,-6,11,level_1,1.1474335234214201,0.8877061411349387
2011-03-16,3,2011,5,5,-2.8,0,38,No,No,0,7,level_1,3.216745506949003,-0.0029534534174695815
2011-03-17,3,2011,5,4,-2.7,3.1,38,No,No,1,19,level_1,3.660744940675533,0.0019189327347699098
2011-03-18,3,2011,3,4,-6.7,0,28,No,No,-4,12,level_1,1.9235443828775582,-0.11041150607743253
2011-03-19,3,2011,9,6,-9.2,0.2,32,No,No,2,23,level_1,4.06317239510529,1.485834466738859
2011-03-20,3,2011,2,5,-10.5,0.2,30,No,No,-7,17,level_1,1.0621605506110774,-1.4685323359334443
2011-03-21,3,2011,11,3,-5.2,3.4,24,No,No,-5,18,level_1,1.7378164616964247,0.9790556411813879
2011-03-22,3,2011,14,6,-6.9,0,45,No,No,4,28,level_1,4.502329048779362,1.9190740651503448
2011-03-23,3,2011,12,3,-7.6,0,42,No,No,-5,22,level_1,1.370312248798276,-0.8355109137846399
2011-03-24,3,2011,5,2,-2.3,0,55,No,No,0,9,level_1,3.1428952353155717,0.1868157117525152
2011-03-25,3,2011,7,3,-1,0,97,No,No,0,10,level_1,3.1295759328555017,0.2715824978985319
2011-03-26,3,2011,11,3,-1.1,0,101,No,No,-2,13,level_1,2.53187397431427,1.1083994973024283
2011-03-27,3,2011,5,6,0.6,0,118,No,No,0,10,level_1,3.071993285949951,-0.22735485394965993
2011-03-28,3,2011,16,3,3.2,0,124,No,No,3,11,level_1,4.048015077880783,0.10067726564798166
2011-03-29,3,2011,6,3,7,0,104,Yes,No,11,36,level_1,6.663478502635922,3.012842768423681
2011-03-30,3,2011,14,6,-0.5,0.1,96,No,No,5,19,level_1,4.6424324347781,1.6252674438436472
2011-03-31,3,2011,12,6,-3.2,0,87,No,No,1,14,level_1,3.3498107832598536,-1.2117843616248665
2011-04-01,4,2011,6,3,-1.1,0,67,No,No,-5,40,level_2,1.8185701958898604,-1.0672195978724925
2011-04-02,4,2011,13,4,3.3,0,63,No,No,-26,22,level_2,-5.1550228465033,1.7536680741736714
2011-04-03,4,2011,7,4,7.6,0,60,No,No,-25,20,level_2,-4.955285761698229,1.3407524094570786
2011-04-04,4,2011,5,3,4.9,0,67,No,No,-21,18,level_2,-3.5687056072065686,1.7258922864370485
2011-04-05,4,2011,10,7,1,0,56,No,No,-11,33,level_2,-0.3542239170892059,2.156838655915821
2011-04-06,4,2011,9,3,0.3,0,57,No,Yes,-25,67,level_3,-4.947375337035316,-6.2639277700546385
2011-04-07,4,2011,6,3,3.7,0,81,No,No,-23,34,level_2,-4.052896439362643,3.566137817365489
2011-04-08,4,2011,5,5,1.5,3.6,84,No,No,-12,20,level_2,-0.5611336319131511,0.5103327451684329
2011-04-09,4,2011,6,6,-0.8,0,78,No,No,-29,25,level_2,-6.147845200570517,2.4574156149441535
2011-04-10,4,2011,5,2,3.9,0,56,No,No,-11,11,level_1,-0.3137317294923638,0.5619408799984831
2011-04-11,4,2011,8,3,6.3,0,67,No,No,10,36,level_1,6.450807281436293,2.2746388023122135
2011-04-12,4,2011,13,2,8.3,0,92,No,No,-23,68,level_2,-4.517788099799675,-4.658415626104381
2011-04-13,4,2011,13,2,10.3,0,111,No,No,-28,33,level_2,-5.961541157024352,2.5765498877080497
2011-04-14,4,2011,9,5,10,0.8,123,No,No,-15,19,level_2,-1.5679164329956805,1.3146089744385696
2011-04-15,4,2011,9,4,7.8,0,127,No,No,-6,23,level_1,1.2989269181333167,2.39319484267704
2011-04-16,4,2011,9,4,9.1,0,92,No,No,4,12,level_1,4.5850778394586555,1.0733879698999482
2011-04-17,4,2011,8,4,8.1,0,71,No,No,2,12,level_1,3.8979698605931747,-0.14992339433933505
2011-04-18,4,2011,12,4,6.9,2.5,71,Yes,No,1,44,level_1,3.4954472776686814,-2.7629542079248632
2011-04-19,4,2011,15,5,6.9,0,71,No,Yes,-3,30,level_1,2.2591377417501493,1.669248594795962
2011-04-20,4,2011,11,4,6.6,0,73,No,No,-11,40,level_2,-0.5842993271547,-0.40999251571128764
2011-04-21,4,2011,11,2,6.3,0,80,No,No,-1,22,level_1,2.8055317758848433,1.8913633837595623
2011-04-22,4,2011,8,3,7.2,0,87,No,No,-7,22,level_1,0.8419597584159526,-0.06457661568979584
2011-04-23,4,2011,11,3,8.7,0,78,No,No,-4,29,level_1,1.900141067363409,1.6773184397198535
2011-04-24,4,2011,3,4,5.7,3,64,No,No,1,17,level_1,3.5947285725553506,-0.07512105077523493
2011-04-25,4,2011,9,7,5.4,8.7,56,No,No,-7,12,level_1,0.8298678930438012,0.33121654521825494
2011-04-26,4,2011,13,4,6.1,0,74,No,No,-6,10,level_1,1.2912272939697276,0.2136526050330698
2011-04-27,4,2011,16,2,8.1,0,73,No,No,-4,9,level_1,1.8630353880002015,-0.37507290533368176
2011-04-28,4,2011,3,3,11,0,62,No,No,1,19,level_1,3.655004990339447,-0.7507905848985972
2011-04-29,4,2011,17,9,-0.4,39,62,No,No,-5,21,level_1,1.5196912919507761,-0.33345641139120163
2011-04-30,4,2011,8,9,2.5,1.8,80,No,No,-31,37,level_2,-6.995778569360442,-2.1144190688136506
2011-05-01,5,2011,11,2,3.4,0.1,70,No,No,-28,13,level_2,-5.944364907970429,-0.22272789048805694
2011-05-02,5,2011,7,2,6.5,0,55,No,No,-35,23,level_2,-7.9475442481898995,0.8187890595750136
2011-05-03,5,2011,8,5,4.7,3,71,No,No,-25,20,level_2,-4.70207645657808,1.2656475376306637
2011-05-04,5,2011,9,4,4,2.4,76,No,No,-18,9,level_2,-2.5846926425419547,-0.3142314955902648
2011-05-05,5,2011,7,8,5.6,0.1,76,No,No,-17,13,level_2,-2.3337347117235008,0.02715690203616046
2011-05-06,5,2011,6,3,8.5,0,45,No,No,-14,10,level_1,-1.2772888328684757,0.22536701858689423
2011-05-07,5,2011,6,4,8.8,0.4,43,No,No,-8,11,level_1,0.5744210144970601,-0.43527896428569934
2011-05-08,5,2011,8,6,9.5,0,63,No,No,-7,7,level_1,0.9631922415784997,0.4526676304574683
2011-05-09,5,2011,6,5,7.1,0,84,No,No,-2,10,level_1,2.4882198093844514,0.27871345374868517
2011-05-10,5,2011,11,8,2.2,3.9,90,No,No,-2,21,level_1,2.6694707481194455,-1.4156592216410786
2011-05-11,5,2011,7,6,5.2,0,66,No,No,-11,13,level_1,-0.39167159146077224,0.024331597427063367
2011-05-12,5,2011,13,3,10.1,0,46,No,No,-6,12,level_1,1.2047033114781713,1.1113876238244507
2011-05-13,5,2011,9,3,14.1,0,36,No,No,5,17,level_1,4.755669987070526,1.2350748346352067
2011-05-14,5,2011,12,3,12.6,0,52,No,No,5,26,level_1,4.853197344971911,1.0481587228854097
2011-05-15,5,2011,8,4,12.9,0,57,No,No,5,26,level_1,4.798276537340842,-2.5696048312400706
2011-05-16,5,2011,11,4,12.3,0.8,57,No,No,-12,23,level_2,-0.5071778386637119,-0.23123196566689944
2011-05-17,5,2011,7,5,6.1,0,50,No,No,-9,15,level_1,0.2631374397619452,-0.8521307916315212
2011-05-18,5,2011,9,5,3.7,0.3,41,No,No,-5,17,level_1,1.6423997764939744,-0.18072117547280359
2011-05-19,5,2011,8,4,4.9,0,36,No,No,-3,12,level_1,2.2082449099886285,0.14259636081337834
2011-05-20,5,2011,10,5,8.8,1.1,35,No,No,1,5,level_1,3.59037435277251,0.176020890093085
2011-05-21,5,2011,5,4,12.7,0,36,No,No,3,23,level_1,4.358227539502131,-0.5909596648752542
2011-05-22,5,2011,11,3,12.4,0,56,No,No,-1,15,level_1,2.7344645814508395,-0.03909005663176704
2011-05-23,5,2011,12,3,9.8,0,31,No,No,-4,17,level_1,2.027438113386821,-1.103494603713084
2011-05-24,5,2011,8,3,10.3,0,11,No,No,-3,16,level_1,2.266962914306051,0.5336688407591393
2011-05-25,5,2011,8,3,12.9,0,24,No,No,1,22,level_1,3.5387760928143375,1.0047707817421039
2011-05-26,5,2011,16,4,14.5,0,42,No,No,-2,38,level_1,2.7838190685641564,-0.829806991051689
2011-05-27,5,2011,9,3,14.3,0,63,No,No,-11,36,level_2,-0.14391046440914046,-2.096045218318095
2011-05-28,5,2011,10,2,14.5,0,73,No,No,-52,59,level_3,-13.937985970404863,-4.368945841201695
2011-05-29,5,2011,6,4,14.2,0.9,98,No,No,-44,23,level_3,-11.080374940171982,-0.23842413324461487
2011-05-30,5,2011,11,6,17.2,4.7,115,No,No,-30,22,level_2,-6.374233357291747,0.8559894953264695
2011-05-31,5,2011,7,5,17.2,0,106,No,No,-25,16,level_2,-4.657233533025014,-0.07103071198619665
2011-06-01,6,2011,5,3,14.8,5.4,126,No,No,-22,20,level_2,-3.897666382053452,-0.5261988340485504
2011-06-02,6,2011,9,3,16.1,0,135,No,No,-27,18,level_2,-5.567371593200735,-0.5482086766616168
2011-06-03,6,2011,12,3,17.4,0,130,No,No,-13,13,level_1,-1.0045092744715312,0.9241689985826513
2011-06-04,6,2011,4,3,16.5,0.1,115,No,Yes,-3,52,level_1,2.3313145701711737,2.7104317141598764
2011-06-05,6,2011,4,3,18.1,0,80,No,No,-25,62,level_2,-4.854468916629702,-0.2957313502141391
2011-06-06,6,2011,12,3,20,0,70,No,No,-21,18,level_2,-3.561296129693163,0.6249887756312584
2011-06-07,6,2011,8,3,18,0,58,No,No,-13,20,level_2,-0.8437447765446036,0.7277365076969485
2011-06-08,6,2011,12,3,18.1,0,45,No,No,-32,19,level_2,-6.979163969647722,0.15389533938344946
2011-06-09,6,2011,11,3,17.7,0,39,No,No,-31,11,level_2,-6.733059169406704,-0.09824356955251418
2011-06-10,6,2011,13,2,18.9,0,33,No,No,-14,22,level_2,-1.1013229229818036,2.0772442738947743
2011-06-11,6,2011,10,3,18.4,0,23,No,No,-18,27,level_2,-2.5746014325910727,-0.8571914601816463
2011-06-12,6,2011,7,3,20.3,0.8,17,No,No,-14,13,level_1,-1.221343556270045,0.6090379353687065
2011-06-13,6,2011,4,2,21.1,0,15,No,No,-7,13,level_1,0.7780209889226435,0.26563876628686534
2011-06-14,6,2011,6,3,19.5,0,36,No,No,-3,11,level_1,2.2930405925173174,-0.08694627644523184
2011-06-15,6,2011,3,3,22.5,0,52,No,No,-5,16,level_1,1.4182760445370861,0.5416446702288408
2011-06-16,6,2011,7,3,23.7,0,59,No,No,-3,14,level_1,2.1644640275674263,-1.1395059095967617
2011-06-17,6,2011,10,3,17,2.8,59,Yes,No,2,24,level_1,3.924207703111747,-0.8324407773483025
2011-06-18,6,2011,8,4,16.4,1.1,61,No,No,-5,15,level_1,1.572913877809968,1.3400800868752172
2011-06-19,6,2011,10,1,20.4,0,47,No,No,-2,17,level_1,2.6559380813222915,0.9658695801308641
2011-06-20,6,2011,8,3,22,0,39,No,No,-2,23,level_1,2.4562765554880013,1.311406785310277
2011-06-21,6,2011,5,2,18,0,50,No,No,-3,13,level_1,2.253367114326072,0.5659599510437353
2011-06-22,6,2011,14,3,20,0,50,No,No,-7,17,level_1,0.9216595120009403,-0.23856785854741558
2011-06-23,6,2011,10,3,21.5,0,58,No,No,-15,35,level_2,-1.4823511132558411,-2.5180744141098064
2011-06-24,6,2011,9,3,18.7,14.3,65,No,No,-14,17,level_2,-1.2525809121341442,0.4685894029805415
2011-06-25,6,2011,5,3,18.9,0,50,No,No,-7,15,level_1,0.8255428550849077,0.6959638409366592
2011-06-26,6,2011,6,2,19.6,0,27,No,No,-10,17,level_1,0.005382385473079987,-0.8353533675083503
2011-06-27,6,2011,8,3,17.6,2.4,15,No,No,-7,9,level_1,0.782864546137166,-0.16545124039447856
2011-06-28,6,2011,7,4,14.7,0.9,38,No,No,-2,11,level_1,2.66001692960247,-0.42907327993920563
2011-06-29,6,2011,10,5,15.5,0.3,41,No,No,4,11,level_1,4.631678885486329,0.24510932176944322
2011-06-30,6,2011,9,3,16.3,13.1,49,No,No,5,13,level_1,4.651204190178831,-0.5251830970296394
2011-07-01,7,2011,10,2,18.7,0,56,No,No,-29,49,level_2,-6.226707756833508,-0.6914322767055185
2011-07-02,7,2011,5,3,20.2,0,44,No,No,-11,23,level_2,-0.2148486783767722,-0.9412753179146356
2011-07-03,7,2011,8,4,21.7,0.8,41,No,No,-14,21,level_2,-1.1594720370332459,0.8013622063427336
2011-07-04,7,2011,8,5,16,1.8,46,No,No,-15,56,level_3,-1.5808790312606154,-3.3691989609030846
2011-07-05,7,2011,2,4,14.9,1.5,32,No,No,-34,37,level_3,-7.652503035891821,2.3707595892964552
2011-07-06,7,2011,5,7,12.8,12.2,34,No,No,-19,21,level_2,-2.7646856329237233,0.8727669374491404
2011-07-07,7,2011,9,4,17.7,1.2,38,No,No,-15,18,level_2,-1.4559670330555816,0.47573927583859266
2011-07-08,7,2011,10,3,13.5,0,63,No,No,-13,13,level_1,-0.870204867804907,0.8541746173589545
2011-07-09,7,2011,5,7,10.4,6.7,49,No,No,-8,23,level_2,0.6785425846222819,-0.902598855250174
2011-07-10,7,2011,7,3,14,0,59,No,No,-9,29,level_2,0.23788972518027687,1.0537265719260944
2011-07-11,7,2011,13,3,13.9,11.8,75,Yes,No,-10,30,level_2,0.07050994834350717,-2.2716287281375864
2011-07-12,7,2011,18,2,17.2,0,72,No,No,-14,13,level_2,-1.3304563073027456,0.2534020304417819
2011-07-13,7,2011,8,2,19.6,0,68,No,No,-8,15,level_1,0.5275535688107491,0.7975188798089232
2011-07-14,7,2011,8,3,20.8,0,68,No,No,-7,11,level_1,0.82440227072075,-0.8500014695492576
2011-07-15,7,2011,9,3,22.2,0,82,No,No,4,30,level_1,4.550918515479919,1.4499105934481342
2011-07-16,7,2011,9,2,24.2,0,74,No,No,3,15,level_1,4.264389285215265,1.1608865252879679
